epoch,train_gen_loss,train_disc_loss,train_gen_acc,val_gen_loss,val_disc_loss,val_gen_acc
1,0.9783851,1.2045294,0.5032084,0.64936644,1.362126,0.5099315
2,0.8822029,1.2842648,0.5580495,0.82741225,1.2136726,0.30342466
3,0.8618161,1.2874044,0.5769101,0.6523778,1.2645704,0.56826484
4,0.8430372,1.294808,0.6037721,0.6695344,1.1959951,0.7122907
5,0.82896596,1.3006178,0.6326735,0.63155496,1.2537861,0.6606545
6,0.8021706,1.3267967,0.68199414,0.59227157,1.2949548,0.67640793
